div,name,price,virev,blgrev,addr1,addr2,attr,rating,review_name,review_cnt,,,,,,,,,,,,
캠핑,다인캠핑장,87000,764,80,충남,천안시,,,매너타임이 잘 지켜져요,31,,,,,,,,,,,,
캠핑,다인캠핑장,87000,764,80,충남,천안시,,,온수가 잘 나와요,31,,,,,,,,,,,,
캠핑,닥박골휴양림,,1,128,경기,포천시,,,,,,,,,,,,,,,,
캠핑,단양남천캠핑장,,2,52,충북,단양군,"주차, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,단양무지개오토캠핑장,,49,65,충북,단양군,"주차, 예약, 남/녀 화장실 구분",4.69,,,,,,,,,,,,,,
캠핑,단양천동계곡캠핑장그린농원,57500,4,7,충북,단양군,"계곡, 수영장, 단체, 가족실, 온돌방, 바비큐장, 족구장, 와이파이, 공용시설, 개별바비큐",,,,,,,,,,,,,,,
캠핑,달곡캠프,,,,울산,북구,,,,,,,,,,,,,,,,
캠핑,달과별캠핑장,,15,,강원,영월군,"오토캠핑, 파쇄석, 계곡",,,,,,,,,,,,,,,
캠핑,달궁자동차야영장,,1,269,전북,남원시,주차,,,,,,,,,,,,,,,
캠핑,달궁힐링야영장,,51,,전북,남원시,,,,,,,,,,,,,,,,
캠핑,달무리캠핑장,,1,,경기,가평군,"오토캠핑, 단체, 방갈로, 자연학습, 공용시설, 반려동물, 계곡",,,,,,,,,,,,,,,
캠핑,달빛담은캠핑장,,50,,전남,보성군,,,,,,,,,,,,,,,,
캠핑,달사랑캠핑장,70000,23,15,경기,포천시,"오토캠핑, 파쇄석, 반려동물, 장기숙박",,깨끗해요,20,,,,,,,,,,,,
캠핑,달사랑캠핑장,70000,23,15,경기,포천시,"오토캠핑, 파쇄석, 반려동물, 장기숙박",,화장실이 잘 되어있어요,17,,,,,,,,,,,,
캠핑,달사랑캠핑장,70000,23,15,경기,포천시,"오토캠핑, 파쇄석, 반려동물, 장기숙박",,온수가 잘 나와요,17,,,,,,,,,,,,
캠핑,달사랑캠핑장,70000,23,15,경기,포천시,"오토캠핑, 파쇄석, 반려동물, 장기숙박",,개수대가 잘 되어있어요,14,,,,,,,,,,,,
캠핑,달사랑캠핑장,70000,23,15,경기,포천시,"오토캠핑, 파쇄석, 반려동물, 장기숙박",,뷰가 좋아요,9,,,,,,,,,,,,
캠핑,달서별빛캠프,,30,455,대구,달서구,,4.11,,,,,,,,,,,,,,
캠핑,달이머무는집,,5,89,충북,영동군,"주차, 예약, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,달자캠핑장,,1,25,충북,영동군,,,,,,,,,,,,,,,,
캠핑,달재오토캠핑장,61666,881,96,충북,제천시,"오토캠핑, 파쇄석, 반려동물, 와이파이, 공용시설, 계곡",4.88,조용히 쉬기 좋아요,93,,,,,,,,,,,,
캠핑,달재오토캠핑장,61666,881,96,충북,제천시,"오토캠핑, 파쇄석, 반려동물, 와이파이, 공용시설, 계곡",4.88,매너타임이 잘 지켜져요,88,,,,,,,,,,,,
캠핑,달재오토캠핑장,61666,881,96,충북,제천시,"오토캠핑, 파쇄석, 반려동물, 와이파이, 공용시설, 계곡",4.88,깨끗해요,84,,,,,,,,,,,,
캠핑,달재오토캠핑장,61666,881,96,충북,제천시,"오토캠핑, 파쇄석, 반려동물, 와이파이, 공용시설, 계곡",4.88,공용시설 관리가 잘돼요,58,,,,,,,,,,,,
캠핑,달재오토캠핑장,61666,881,96,충북,제천시,"오토캠핑, 파쇄석, 반려동물, 와이파이, 공용시설, 계곡",4.88,화장실이 잘 되어있어요,47,,,,,,,,,,,,
캠핑,달천공원오토캠핑장,,41,240,경남,창원시,,4.55,조용히 쉬기 좋아요,11,,,,,,,,,,,,
캠핑,달천공원오토캠핑장,,41,240,경남,창원시,,4.55,주차하기 편해요,5,,,,,,,,,,,,
캠핑,달천공원오토캠핑장,,41,240,경남,창원시,,4.55,사진이 잘 나와요,5,,,,,,,,,,,,
캠핑,달천공원오토캠핑장,,41,240,경남,창원시,,4.55,그늘이 많아요,4,,,,,,,,,,,,
캠핑,달천공원오토캠핑장,,41,240,경남,창원시,,4.55,바비큐 해먹기 좋아요 ,3,,,,,,,,,,,,
캠핑,달콤이네캠핑장,,6,51,강원,원주시,,,,,,,,,,,,,,,,
캠핑,달콤한캠핑장,139000,812,88,강원,홍천군,,4.6,온수가 잘 나와요,57,,,,,,,,,,,,
캠핑,달콤한캠핑장,139000,812,88,강원,홍천군,,4.6,깨끗해요,48,,,,,,,,,,,,
캠핑,달콤한캠핑장,139000,812,88,강원,홍천군,,4.6,화장실이 잘 되어있어요,44,,,,,,,,,,,,
캠핑,달콤한캠핑장,139000,812,88,강원,홍천군,,4.6,개수대가 잘 되어있어요,42,,,,,,,,,,,,
캠핑,달콤한캠핑장,139000,812,88,강원,홍천군,,4.6,조용히 쉬기 좋아요,35,,,,,,,,,,,,
캠핑,담양금성산성오토캠핑장,35000,154,265,전남,담양군,"문화유적, 공용시설, 파쇄석, 데크, 오토캠핑, 수영장, 반려동물",4.33,깨끗해요,15,,,,,,,,,,,,
캠핑,담양금성산성오토캠핑장,35000,154,265,전남,담양군,"문화유적, 공용시설, 파쇄석, 데크, 오토캠핑, 수영장, 반려동물",4.33,화장실이 잘 되어있어요,11,,,,,,,,,,,,
캠핑,담양금성산성오토캠핑장,35000,154,265,전남,담양군,"문화유적, 공용시설, 파쇄석, 데크, 오토캠핑, 수영장, 반려동물",4.33,조용히 쉬기 좋아요,10,,,,,,,,,,,,
캠핑,담양금성산성오토캠핑장,35000,154,265,전남,담양군,"문화유적, 공용시설, 파쇄석, 데크, 오토캠핑, 수영장, 반려동물",4.33,뷰가 좋아요,10,,,,,,,,,,,,
캠핑,담양금성산성오토캠핑장,35000,154,265,전남,담양군,"문화유적, 공용시설, 파쇄석, 데크, 오토캠핑, 수영장, 반려동물",4.33,개수대가 잘 되어있어요,8,,,,,,,,,,,,
캠핑,담양대나무골야영장,,7,,전남,담양군,"주차, 포장, 국민지원금",,,,,,,,,,,,,,,
캠핑,담터금학캠핑장,,26,,경기,포천시,"계곡, 자연학습, 체험활동, 오토캠핑",,,,,,,,,,,,,,,
캠핑,담터라온글램핑,300000,7,5,강원,철원군,"2인실, 개별바비큐, 글램핑, 가족실, 수영장, 와이파이, 계곡",,,,,,,,,,,,,,,
캠핑,담터맑은물오토캠핑장,,2,60,경기,포천시,,,,,,,,,,,,,,,,
캠핑,담터오지글램핑장,300000,15,5,강원,철원군,"개별바비큐, 침대방, 2인실, 가족실, 글램핑, 수영장, 신축, 모던, 계곡",,깨끗해요,11,,,,,,,,,,,,
캠핑,담터오지글램핑장,300000,15,5,강원,철원군,"개별바비큐, 침대방, 2인실, 가족실, 글램핑, 수영장, 신축, 모던, 계곡",,사진이 잘 나와요,9,,,,,,,,,,,,
캠핑,담터오지글램핑장,300000,15,5,강원,철원군,"개별바비큐, 침대방, 2인실, 가족실, 글램핑, 수영장, 신축, 모던, 계곡",,바비큐 해먹기 좋아요 ,7,,,,,,,,,,,,
캠핑,담터오지글램핑장,300000,15,5,강원,철원군,"개별바비큐, 침대방, 2인실, 가족실, 글램핑, 수영장, 신축, 모던, 계곡",,뷰가 좋아요,7,,,,,,,,,,,,
캠핑,담터오지글램핑장,300000,15,5,강원,철원군,"개별바비큐, 침대방, 2인실, 가족실, 글램핑, 수영장, 신축, 모던, 계곡",,물놀이하기 좋아요,7,,,,,,,,,,,,
캠핑,담터오지캠핑장,,19,73,경기,포천시,"주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",4.23,,,,,,,,,,,,,,
캠핑,당사현대차오션캠프,,1,103,울산,북구,,,,,,,,,,,,,,,,
캠핑,당진난지도국민여가캠핑장,,11,,충남,당진시,,,,,,,,,,,,,,,,
캠핑,당진해양캠핑공원,,496,120,충남,당진시,"주차, 예약, 남/녀 화장실 구분",4.17,깨끗해요,37,,,,,,,,,,,,
캠핑,당진해양캠핑공원,,496,120,충남,당진시,"주차, 예약, 남/녀 화장실 구분",4.17,주차하기 편해요,34,,,,,,,,,,,,
캠핑,당진해양캠핑공원,,496,120,충남,당진시,"주차, 예약, 남/녀 화장실 구분",4.17,뷰가 좋아요,30,,,,,,,,,,,,
캠핑,당진해양캠핑공원,,496,120,충남,당진시,"주차, 예약, 남/녀 화장실 구분",4.17,사진이 잘 나와요,23,,,,,,,,,,,,
캠핑,당진해양캠핑공원,,496,120,충남,당진시,"주차, 예약, 남/녀 화장실 구분",4.17,공용시설 관리가 잘돼요,18,,,,,,,,,,,,
캠핑,대가야역사테마관광지캠핑장,,2,17,경북,고령군,주차,,,,,,,,,,,,,,,
캠핑,대가야캠프타운,,3,71,경북,고령군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,대관령솔내음오토캠핑장,,41,400,강원,강릉시,"주차, 포장, 국민지원금",4.36,,,,,,,,,,,,,,
캠핑,대궐오토캠핑장,,19,116,경기,양주시,"독채, 한옥, 개별바비큐, 단체, 글램핑, 방갈로, 오토캠핑, 데크, 파쇄석, 반려동물, 바비큐장, 족구장, 와이파이, 공용시설, 키즈테마, 자연학습, 계곡, 온돌방, 침대방, 수상레저",3.56,,,,,,,,,,,,,,
캠핑,대둔산수락캠핑장,,27,,충남,논산시,,,,,,,,,,,,,,,,
캠핑,대둔산캠핑펜션오토캠핑장,204375,284,126,전북,완주군,"오토캠핑, 독채, 단체, 개별바비큐, 온돌방, 침대방, 데크, 파쇄석, 방갈로, 수영장, 바비큐장, 노래방, 족구장, 픽업, 와이파이, 공용시설, 계곡",4.87,깨끗해요,109,,,,,,,,,,,,
캠핑,대둔산캠핑펜션오토캠핑장,204375,284,126,전북,완주군,"오토캠핑, 독채, 단체, 개별바비큐, 온돌방, 침대방, 데크, 파쇄석, 방갈로, 수영장, 바비큐장, 노래방, 족구장, 픽업, 와이파이, 공용시설, 계곡",4.87,사이트 간격이 넓어요,96,,,,,,,,,,,,
캠핑,대둔산캠핑펜션오토캠핑장,204375,284,126,전북,완주군,"오토캠핑, 독채, 단체, 개별바비큐, 온돌방, 침대방, 데크, 파쇄석, 방갈로, 수영장, 바비큐장, 노래방, 족구장, 픽업, 와이파이, 공용시설, 계곡",4.87,공용시설 관리가 잘돼요,74,,,,,,,,,,,,
캠핑,대둔산캠핑펜션오토캠핑장,204375,284,126,전북,완주군,"오토캠핑, 독채, 단체, 개별바비큐, 온돌방, 침대방, 데크, 파쇄석, 방갈로, 수영장, 바비큐장, 노래방, 족구장, 픽업, 와이파이, 공용시설, 계곡",4.87,화장실이 잘 되어있어요,74,,,,,,,,,,,,
캠핑,대둔산캠핑펜션오토캠핑장,204375,284,126,전북,완주군,"오토캠핑, 독채, 단체, 개별바비큐, 온돌방, 침대방, 데크, 파쇄석, 방갈로, 수영장, 바비큐장, 노래방, 족구장, 픽업, 와이파이, 공용시설, 계곡",4.87,주차하기 편해요,70,,,,,,,,,,,,
캠핑,대룡산오토캠핑장,,10,,강원,홍천군,"오토캠핑, 와이파이, 계곡, 자연학습, 공용시설, 신축, 바비큐장",,,,,,,,,,,,,,,
캠핑,대부도아라뜰캠핑장,55000,820,131,경기,안산시,"주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",4.78,깨끗해요,95,,,,,,,,,,,,
캠핑,대부도아라뜰캠핑장,55000,820,131,경기,안산시,"주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",4.78,화장실이 잘 되어있어요,80,,,,,,,,,,,,
캠핑,대부도아라뜰캠핑장,55000,820,131,경기,안산시,"주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",4.78,개수대가 잘 되어있어요,77,,,,,,,,,,,,
캠핑,대부도아라뜰캠핑장,55000,820,131,경기,안산시,"주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",4.78,매너타임이 잘 지켜져요,71,,,,,,,,,,,,
캠핑,대부도아라뜰캠핑장,55000,820,131,경기,안산시,"주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금",4.78,공용시설 관리가 잘돼요,53,,,,,,,,,,,,
캠핑,대성글램핑,181500,310,83,경북,칠곡군,"카라반, 글램핑, 데크, 개별바비큐, 단체, 온돌방, 침대방, 수영장, 바비큐장, 족구장, 와이파이, 공용시설, 파티, 체험활동, 계곡, 2인실, 가족실",4.7,주차하기 편해요,48,,,,,,,,,,,,
캠핑,대성글램핑,181500,310,83,경북,칠곡군,"카라반, 글램핑, 데크, 개별바비큐, 단체, 온돌방, 침대방, 수영장, 바비큐장, 족구장, 와이파이, 공용시설, 파티, 체험활동, 계곡, 2인실, 가족실",4.7,깨끗해요,47,,,,,,,,,,,,
캠핑,대성글램핑,181500,310,83,경북,칠곡군,"카라반, 글램핑, 데크, 개별바비큐, 단체, 온돌방, 침대방, 수영장, 바비큐장, 족구장, 와이파이, 공용시설, 파티, 체험활동, 계곡, 2인실, 가족실",4.7,화장실이 잘 되어있어요,45,,,,,,,,,,,,
캠핑,대성글램핑,181500,310,83,경북,칠곡군,"카라반, 글램핑, 데크, 개별바비큐, 단체, 온돌방, 침대방, 수영장, 바비큐장, 족구장, 와이파이, 공용시설, 파티, 체험활동, 계곡, 2인실, 가족실",4.7,공용시설 관리가 잘돼요,36,,,,,,,,,,,,
캠핑,대성글램핑,181500,310,83,경북,칠곡군,"카라반, 글램핑, 데크, 개별바비큐, 단체, 온돌방, 침대방, 수영장, 바비큐장, 족구장, 와이파이, 공용시설, 파티, 체험활동, 계곡, 2인실, 가족실",4.7,바비큐 해먹기 좋아요 ,30,,,,,,,,,,,,
캠핑,대숲글램핑장,,3,,전남,담양군,,,,,,,,,,,,,,,,
캠핑,대장경오토캠핑장,,2,125,경남,합천군,"주차, 예약, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,대천오토캠핑장,45000,120,18,충남,보령시,,4.22,온수가 잘 나와요,22,,,,,,,,,,,,
캠핑,대천오토캠핑장,45000,120,18,충남,보령시,,4.22,깨끗해요,14,,,,,,,,,,,,
캠핑,대천오토캠핑장,45000,120,18,충남,보령시,,4.22,매너타임이 잘 지켜져요,12,,,,,,,,,,,,
캠핑,대천오토캠핑장,45000,120,18,충남,보령시,,4.22,개수대가 잘 되어있어요,12,,,,,,,,,,,,
캠핑,대천오토캠핑장,45000,120,18,충남,보령시,,4.22,공용시설 관리가 잘돼요,9,,,,,,,,,,,,
캠핑,대천용두야영장,,5,51,충남,보령시,,,,,,,,,,,,,,,,
캠핑,대청호로하스캠핑장,,164,439,대전,대덕구,"포장, 예약, 국민지원금",4.46,깨끗해요,12,,,,,,,,,,,,
캠핑,대청호로하스캠핑장,,164,439,대전,대덕구,"포장, 예약, 국민지원금",4.46,주차하기 편해요,10,,,,,,,,,,,,
캠핑,대청호로하스캠핑장,,164,439,대전,대덕구,"포장, 예약, 국민지원금",4.46,바비큐 해먹기 좋아요 ,9,,,,,,,,,,,,
캠핑,대청호로하스캠핑장,,164,439,대전,대덕구,"포장, 예약, 국민지원금",4.46,조용히 쉬기 좋아요,6,,,,,,,,,,,,
캠핑,대청호로하스캠핑장,,164,439,대전,대덕구,"포장, 예약, 국민지원금",4.46,뷰가 좋아요,6,,,,,,,,,,,,
캠핑,대풍바위오토캠핑장,,63,79,경남,통영시,"주차, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분",4.46,,,,,,,,,,,,,,
캠핑,대현캠핑장,45000,172,39,충북,제천시,"주차, 예약, 남/녀 화장실 구분",4.66,깨끗해요,20,,,,,,,,,,,,
캠핑,대현캠핑장,45000,172,39,충북,제천시,"주차, 예약, 남/녀 화장실 구분",4.66,주차하기 편해요,14,,,,,,,,,,,,
캠핑,대현캠핑장,45000,172,39,충북,제천시,"주차, 예약, 남/녀 화장실 구분",4.66,화장실이 잘 되어있어요,14,,,,,,,,,,,,
캠핑,대현캠핑장,45000,172,39,충북,제천시,"주차, 예약, 남/녀 화장실 구분",4.66,조용히 쉬기 좋아요,13,,,,,,,,,,,,
캠핑,대현캠핑장,45000,172,39,충북,제천시,"주차, 예약, 남/녀 화장실 구분",4.66,온수가 잘 나와요,12,,,,,,,,,,,,
캠핑,대황강자연휴식체험장야영장,,4,26,전남,곡성군,,,,,,,,,,,,,,,,
캠핑,더노은로캠핑장,,10,,대전,유성구,,5,,,,,,,,,,,,,,
캠핑,더하루만캠핑장,,12,,충북,괴산군,"오토캠핑, 카라반, 파쇄석, 방갈로, 수영장, 노래방, 와이파이, 공용시설, 신축, 계곡",,,,,,,,,,,,,,,
캠핑,더무빙카라반,,21,503,부산,기장군,"카라반, 글램핑, 개별바비큐, 수영장, 바비큐장, 와이파이, 공용시설, 잔디, 바닷가, 해수욕장, 독채, 방갈로",4.67,,,,,,,,,,,,,,
캠핑,더반힐글램핑,170000,310,35,충남,보령시,"글램핑, 개별바비큐, 침대방, 온돌방, 데크, 잔디, 족구장, 바닷가, 갯벌, 해수욕장",4.21,바비큐 해먹기 좋아요 ,23,,,,,,,,,,,,
캠핑,더반힐글램핑,170000,310,35,충남,보령시,"글램핑, 개별바비큐, 침대방, 온돌방, 데크, 잔디, 족구장, 바닷가, 갯벌, 해수욕장",4.21,뷰가 좋아요,13,,,,,,,,,,,,
캠핑,더반힐글램핑,170000,310,35,충남,보령시,"글램핑, 개별바비큐, 침대방, 온돌방, 데크, 잔디, 족구장, 바닷가, 갯벌, 해수욕장",4.21,깨끗해요,11,,,,,,,,,,,,
캠핑,더반힐글램핑,170000,310,35,충남,보령시,"글램핑, 개별바비큐, 침대방, 온돌방, 데크, 잔디, 족구장, 바닷가, 갯벌, 해수욕장",4.21,조용히 쉬기 좋아요,9,,,,,,,,,,,,
캠핑,더반힐글램핑,170000,310,35,충남,보령시,"글램핑, 개별바비큐, 침대방, 온돌방, 데크, 잔디, 족구장, 바닷가, 갯벌, 해수욕장",4.21,공용시설 관리가 잘돼요,9,,,,,,,,,,,,
캠핑,더시크릿가든캠프지라운드글램핑카라반,163750,654,218,강원,춘천시,"주차, 예약, 남/녀 화장실 구분",4.7,바비큐 해먹기 좋아요 ,44,,,,,,,,,,,,
캠핑,더시크릿가든캠프지라운드글램핑카라반,163750,654,218,강원,춘천시,"주차, 예약, 남/녀 화장실 구분",4.7,사진이 잘 나와요,40,,,,,,,,,,,,
캠핑,더시크릿가든캠프지라운드글램핑카라반,163750,654,218,강원,춘천시,"주차, 예약, 남/녀 화장실 구분",4.7,뷰가 좋아요,36,,,,,,,,,,,,
캠핑,더시크릿가든캠프지라운드글램핑카라반,163750,654,218,강원,춘천시,"주차, 예약, 남/녀 화장실 구분",4.7,조용히 쉬기 좋아요,33,,,,,,,,,,,,
캠핑,더시크릿가든캠프지라운드글램핑카라반,163750,654,218,강원,춘천시,"주차, 예약, 남/녀 화장실 구분",4.7,온수가 잘 나와요,33,,,,,,,,,,,,
캠핑,더예감스테이,192500,27,76,경남,산청군,"개별바비큐, 2인실, 오토캠핑, 파쇄석, 글램핑, 와이파이, 체험활동, 신축, 장기숙박, 잔디, 공용시설, 계곡, 문화유적, 자연학습, 바비큐장, 세미나실, 키즈테마, 독채, 온돌방, 침대방, 모던",4.6,깨끗해요,12,,,,,,,,,,,,
캠핑,더예감스테이,192500,27,76,경남,산청군,"개별바비큐, 2인실, 오토캠핑, 파쇄석, 글램핑, 와이파이, 체험활동, 신축, 장기숙박, 잔디, 공용시설, 계곡, 문화유적, 자연학습, 바비큐장, 세미나실, 키즈테마, 독채, 온돌방, 침대방, 모던",4.6,조용히 쉬기 좋아요,7,,,,,,,,,,,,
캠핑,더예감스테이,192500,27,76,경남,산청군,"개별바비큐, 2인실, 오토캠핑, 파쇄석, 글램핑, 와이파이, 체험활동, 신축, 장기숙박, 잔디, 공용시설, 계곡, 문화유적, 자연학습, 바비큐장, 세미나실, 키즈테마, 독채, 온돌방, 침대방, 모던",4.6,매너타임이 잘 지켜져요,6,,,,,,,,,,,,
캠핑,더예감스테이,192500,27,76,경남,산청군,"개별바비큐, 2인실, 오토캠핑, 파쇄석, 글램핑, 와이파이, 체험활동, 신축, 장기숙박, 잔디, 공용시설, 계곡, 문화유적, 자연학습, 바비큐장, 세미나실, 키즈테마, 독채, 온돌방, 침대방, 모던",4.6,뷰가 좋아요,6,,,,,,,,,,,,
캠핑,더예감스테이,192500,27,76,경남,산청군,"개별바비큐, 2인실, 오토캠핑, 파쇄석, 글램핑, 와이파이, 체험활동, 신축, 장기숙박, 잔디, 공용시설, 계곡, 문화유적, 자연학습, 바비큐장, 세미나실, 키즈테마, 독채, 온돌방, 침대방, 모던",4.6,물놀이하기 좋아요,6,,,,,,,,,,,,
